dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,An Amazing 1800 Sq Ft Apartment Is Up For Rent And All Set For You To Settle In Bashundhara,/en/property/details-3219879.html,35000.0
"1,620 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"In Bashundhara R-a, Block G, A 1620 Sq Ft Apartment Is Available For Rent",/en/property/details-3084319.html,23000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"1500 Sq Ft Flat Is Available For Rent In Bashundhara R-a, Block G",/en/property/details-3082699.html,23000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Ready for move in check this 800 sq. ft apartment for rent which is in Bashundhara R-A,/en/property/details-3083251.html,18000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1400 Sq Ft Flat Available For Rent In Bashundhara R-a Close To The Tea Station Cafe,/en/property/details-3212435.html,20000.0
"1,270 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Persuade This Serene Locality Of Bashundhara R-a To Live In While Transcending Your Routined Mode Of Life,/en/property/details-3634030.html,20000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Offering You A Eco-friendly And Affordable 1550 Sq Ft Apartment For Rent In Bashundhara R-a,/en/property/details-3083226.html,35000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,Worthy 1500 SQ FT Nice home is ready to Rent at Bashundhara R-A,/en/property/details-5293955.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,An Adequate Residence Is up For Rent In Bashundhara R-A With Satisfactory Price,/en/property/details-5293952.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,This Home In Bashundhara R-a Is Up For Rent In A Wonderful Neighborhood of Block K,/en/property/details-5293954.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,With Complete Facilities In A Peaceful Neighborhood This 1500 Sq Ft Flat Is Ready To Rent At Bashundhara R-a,/en/property/details-5348265.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A Lusciously Designed 3BR Apartment in Bashundhara R-A is waiting for rent.,/en/property/details-5348264.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"Stunning Apartment Of 1500 Sq Ft, In The Heart Of Bashundhara R-a Is Now Waiting For You!",/en/property/details-5348263.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A Well-designed Lifestyle Destination With A Lovely View Is Now Waiting For You At Bashundhara R-a,/en/property/details-5348260.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,Modern Living Space Of 1500 Sq Ft Is Up For Rent In Bashundhara R-a,/en/property/details-5348259.html,30000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Looking For A Tasteful Home To Rent In Bashundhara R-A, Check This One",/en/property/details-3173709.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,1500 Square feet well-constructed apartment is available in Bashundhara R-A for rental purpose,/en/property/details-5293949.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Bashundhara Is Offering Eco-friendly Apartments With Stunning Design For Rent,/en/property/details-3091141.html,30000.0
"1,200 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,For Rental purpose beautiful 1200 SQ FT flat is now up to Rent in Bashundhara R-A,/en/property/details-4929723.html,20000.0
"1,530 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Offering You A 1530 Sq Ft Apartment For Rent In Bashundhara R-a,/en/property/details-3639737.html,28000.0
"1,451 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block D,Offering You A 1451 Sq Ft Apartment For Rent In Bashundhara R-a,/en/property/details-3636658.html,30000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Huge 3 Bedroom Flat Is Now Vacant For Rent In Bashundhara R-a,/en/property/details-4980816.html,30000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Amazing Three Bedroom Flat With Lovely Views Is Up For Rent At Bashundhara R-a,/en/property/details-3856876.html,40000.0
450 sqft,2,1,Apartment,Dhaka,Bashundhara R-A,Block G,Celebrate Life Each Day In Your New Apartment Of 450 Sq Ft With Your Beloved Family,/en/property/details-3852396.html,16000.0
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,750 Sq Ft Flat For Rent In Bashundhara Residential Area,/en/property/details-3221617.html,16000.0
"1,771 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Affordable And Wonderful Residential Apartment Is Up For Rent In Bashundhara R-A,/en/property/details-3091456.html,25000.0
"1,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,1400 Sq Ft Flat Available For Rent In Bashundhara,/en/property/details-3644604.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Sophisticated &amp; Classy, Fully Ready 3 Bedroom Flat In Bashundhara R-a For Rent",/en/property/details-5284599.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Amazing Three Bedroom Flat With Lovely Views Is Up For Rent At Bashundhara R-a,/en/property/details-5284596.html,25000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,1450 Sq Ft Flat Is Available For Rent In Bashundhara R-a,/en/property/details-3644628.html,25000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,For Rental purpose nice 2000 SQ FT flat is now up to Rent in Bashundhara R-A,/en/property/details-5305644.html,35000.0
850 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Worthy 850 SQ FT Nice home is ready to Rent at Bashundhara R-A,/en/property/details-3091928.html,17000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,A Modern Apartment Of 1250 Square Feet For Rent Is Available In Bashundhara R-A-Block D.,/en/property/details-3215544.html,26500.0
"1,050 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,A well sized 1050 SQ FT residential home is available for rent at Bashundhara R-A,/en/property/details-5341314.html,25000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,A Finely Built 1200 Sq Ft Flat Is Up For Rent In Bashundhara R-a,/en/property/details-5341656.html,22000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,"A Nice Flat That You Have Been Looking For, This Flat For Rent Is Located Bashundhara R-a",/en/property/details-5341650.html,22000.0
"1,280 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"Great Location! Check Out This Apartment For Rent In Bashundhara R-a, Block E.",/en/property/details-3654055.html,20000.0
"1,280 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block E,Select Your Next Residing Place At This Nice Flat Of 1280 Sq Ft In Bashundhara R-a,/en/property/details-3654040.html,22000.0
"1,280 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"A Beautiful 1280 Sq Ft Flat With Quality Of Life Your Family Deserves, Is Up For Rent In Bashundhara R-a",/en/property/details-3654019.html,20000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,A 1450 Sq Ft Flat With All Living Amenities Is Available For Rent In Bashundhara R-a,/en/property/details-3084144.html,30000.0
"2,215 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"In Bashundhara R-a, With All Best Amenities, This 3 Bedroom Flat Is Ready To Move In",/en/property/details-3091684.html,32000.0
"1,100 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,When Location and Convenience is your priority this flat is for you which is 1100 SQ FT for rent in Bashundhara R-A,/en/property/details-3217368.html,45000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,This Amazing 3 Bedroom Apartment In This Iconic Location Of Bashundhara R-a Is For Rent,/en/property/details-3644293.html,20000.0
"2,200 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,"A Well Designed Apartment Is Waiting For Rent At Bashundhara R-a, Block A.",/en/property/details-3066880.html,40000.0
"2,250 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Stylish Apartment Of 2250 Sq Ft Is Prepared For Rent In Bashundhara R-a With A Peaceful Neighborhood,/en/property/details-3082518.html,50000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,"1500 Sq Ft Beautiful Flat For Rent At Bashundhara R-a, Block L.",/en/property/details-5181197.html,20000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,Convenient 1500 Sq Ft Apartment Is Now For Rent In Bashundhara R-A,/en/property/details-5181198.html,20000.0
"2,500 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block L,Reside In This 2500 Sq Ft Well Fitted Flat Which Is Located At Bashundhara R-a,/en/property/details-5265488.html,35000.0
"2,500 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block L,Obtain This Well Fitted Flat Of 2500 Sq Ft Which Is Up For Rent In Bashundhara R-A,/en/property/details-5265500.html,38000.0
"1,960 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,"Good-looking Flat Is Vacant For Rent In Bashundhara R-a, Which Is 1960 Sq Ft",/en/property/details-4997220.html,35000.0
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"Comfy Home Is Vacant For Rent Now In Bashundhara R-a, Featuring 750 Sq Ft Space",/en/property/details-5339695.html,16000.0
"1,480 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"A Nice 1480 Square Feet House Is Available For Rent At Bashundhara R-A, Block A With An Affordable Deal.",/en/property/details-4397352.html,26000.0
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"750 Sq. ft Apartment Is Available For Rent In Bashundhara R-A , Block G Which Is Tailored To Your Highest Standards",/en/property/details-5339693.html,16000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,A 2200 Square Feet Full Furnished Residential Apartment Is Up For Rent In Bashundhara,/en/property/details-3093712.html,60000.0
"1,850 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Tastefully Designed this 1850 SQ FT apartment is now vacant for rent in Bashundhara R-A,/en/property/details-3830400.html,34000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"The Azure Sky Is Offered By The Windows Of This Abundant Apartment, Situated In Bashundhara",/en/property/details-3124687.html,30000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"Let Us Assist You To Rent This Flat Summiting The Vision About Your Future Home In Bashundhara R-a, With Good Features",/en/property/details-3871262.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Grab This 1686 Sq Ft Flat Available For Rent In Bashundhara R-a,/en/property/details-3871263.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,A Modest 1670 Sq Ft Flat Is Available For Rent In Bashundhara R-a,/en/property/details-3871264.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,A Nice 1686 Sq Ft Flat Is Available For Rent In Bashundhara R-a,/en/property/details-3871265.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,1670 Sq Ft Flat Is Available For Rent In Bashundhara R-a,/en/property/details-3871266.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"The Azure Sky Is Offered By The Windows Of This Abundant Apartment, Situated In Bashundhara",/en/property/details-3871267.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,No Place Rather Than Bashundhara Does It Better To Provide You With Better Homely Affairs,/en/property/details-3871268.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Emanate Your Knack For Gardening By Renting This Flat With Great Balconies,/en/property/details-3871269.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Do Not Look Past This Wonderful Flat For Rent Of 1670 Square Feet At Bashundhara R/a,/en/property/details-3871270.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,This Modest Flat Of 1686 Sq Ft Meeting Your Residential Needs Is The Perfect Home To You After A Tiresome Day,/en/property/details-3871271.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Celebrate Life Each Day In Your New Apartment Of 1686 Sq Ft With Your Beloved Family,/en/property/details-3871261.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Beautifully constructed 1670 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-3871260.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Beautifully constructed 1686 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-3871259.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Beautiful 1686 SQ FT flat is available to Rent in Bashundhara R-A,/en/property/details-3871257.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Strongly constructed 1670 SQ FT residence is available to Rent in Bashundhara R-A,/en/property/details-3871258.html,40000.0
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Strongly constructed 1686 SQ FT residence is available to Rent in Bashundhara R-A,/en/property/details-3871255.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Nice 1670 SQ FT home is available to Rent in Bashundhara R-A,/en/property/details-3871256.html,40000.0
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Nice 1670 SQ FT home is available to Rent in Bashundhara R-A,/en/property/details-3871254.html,40000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,For Rental purpose 1500 SQ FT apartment is now up to Rent in Bashundhara R-A,/en/property/details-5330859.html,22000.0
"1,700 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,This Flat Of 1700 Sq Ft Is Perfect For You And Your Family To Live By,/en/property/details-3124798.html,30000.0
450 sqft,1,1,Apartment,Dhaka,Bashundhara R-A,Block H,When Location and Convenience is your priority this flat is for you which is 450 SQ FT for rent in Bashundhara R-A,/en/property/details-5040980.html,10000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1250 Sq Ft Nicely Planned Apartment Is Available For Rent In Bashundhara R-a,/en/property/details-3215947.html,22000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Properly designed this 1450 SQ Ft flat is now up for rent in Bashundhara R-A,/en/property/details-3634711.html,28000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Looking for a nice home to rent in Bashundhara R-A, check this one which is 1250 SQ FT",/en/property/details-3215948.html,22000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Looking for a nice home to rent in Bashundhara R-A, check this one which is 1400 SQ FT",/en/property/details-3220744.html,21000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,"Looking For A Tasteful Home To Rent In Bashundhara, Check This One",/en/property/details-5330860.html,22000.0
"2,250 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,"2250 Sq Ft Ready Flat For Rent In Bashundhara R-a, Block I",/en/property/details-3284944.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,1500 Sq Ft Ready Flat For Rent In Bashundhara R-a,/en/property/details-5330861.html,22000.0
"2,150 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,2150 SQ FT flat is now available to Rent in Bashundhara R-A,/en/property/details-5334832.html,40000.0
"1,850 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"In The Beautiful Neighborhood Of Bashundhara, A Flat Is Up For Rent",/en/property/details-3638083.html,30000.0
"2,550 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,This 2550 Square Feet Spacious Home In Bashundhara R-A Is Up For Rent In A Wonderful Neighborhood,/en/property/details-5030481.html,55000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Built with modern amenities, check this flat for rent which is 1400 SQ FT in Bashundhara R-A",/en/property/details-3650774.html,24000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block H,Affordable and beautiful flat is up for rent in Bashundhara R-A which is 1300 SQ FT,/en/property/details-4191453.html,25000.0
"1,700 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Apartment Of 1700 Sq Ft For Rent In Bashundhara R-a,/en/property/details-4950764.html,25000.0
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block L,750 Sq Ft Reasonably Priced Residential Flat Is Ready For Rent In Bashundhara R-A,/en/property/details-4964181.html,15000.0
"1,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,This 1500 Sq Ft Flat In Bashundhara R-a With A Convenient Price Is Up For Rent,/en/property/details-3218008.html,27000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1400 Square Feet Residential Apartment Is Up For Rent In Bashundhara R/A,/en/property/details-3640797.html,24000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"1400 Sq Ft Ready Flat For Rent In Bashundhara Residential Area, Block G",/en/property/details-3653270.html,23000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,1650 Sq Ft Ready Flat For Rent In Bashundhara Residential Area,/en/property/details-3788547.html,30000.0
"2,700 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block F,"2700 Sq Ft Flat Available For Rent In Bashundhara R-a, Block F",/en/property/details-3069231.html,39000.0
"1,700 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block J,1700 Square feet well-constructed apartment is available in Bashundhara R-A for rental purpose,/en/property/details-3838818.html,30000.0
"1,400 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block A,Nice 1400 Sq Ft For Rent In One Of The Best Building In Bashundhara R-a,/en/property/details-4702936.html,25000.0
"2,250 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block I,"Reside in Bashundhara R-A for rent, in a 2250 SQ FT home",/en/property/details-5328876.html,50000.0
"1,700 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,For renting 1700 Square feet home is available in Bashundhara R-A,/en/property/details-5213592.html,22000.0
"1,700 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,1700 SQ FT an amazing apartment is now for rent in Bashundhara R-A,/en/property/details-5213606.html,22000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Bright And Cozy Apartment Featuring 1500 Sq Ft Space Is Up For Rent In Bashundhara R-a,/en/property/details-4288422.html,25000.0
