dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price,unique_id
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,650 SQ FT flat near Mirpur High School for Rent in Mirpur,https://www.bproperty.com/en/property/details-1877916.html,11000.0,1877916
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,650 SQ FT flat for rent in Mirpur Section 2 near mosque,https://www.bproperty.com/en/property/details-1877530.html,10000.0,1877530
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Section 12,Residential Apartment Is on Rent In Mirpur-12 near mosque,https://www.bproperty.com/en/property/details-1877289.html,15000.0,1877289
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,West Monipur,Flat For Rent In Mirpur Near Saroj International School,https://www.bproperty.com/en/property/details-1876854.html,12000.0,1876854
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,East Shewrapara,"Apartment For Rent In Mirpur, Near Shewrapara Central Jame Masjid",https://www.bproperty.com/en/property/details-1876513.html,15000.0,1876513
850 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,"This 850 SQ Ft apartment ready for rent at East Shewrapara, near Haji Mosjid A-Baitul Haram",https://www.bproperty.com/en/property/details-1876510.html,14000.0,1876510
"1,200 sqft",3,4,Apartment,Dhaka,Mirpur,Begum Rokeya Avenue,1200 Sq. Ft Apartment For Rent In Mirpur Nearby Green University of Bangladesh,https://www.bproperty.com/en/property/details-1875681.html,19000.0,1875681
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Residential Apartment For Rent In Mirpur Section 12 Near Muslim Bazar,https://www.bproperty.com/en/property/details-1875987.html,10000.0,1875987
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,1100 Sq Ft Residential Apartment For Rent In Mirpur Near Milk Vita Co-operative Market,https://www.bproperty.com/en/property/details-1875974.html,18000.0,1875974
600 sqft,2,1,Apartment,Dhaka,Mirpur,Pallabi,600 SQ FT apartment for rent in Pallabi near Banasree Central Jame Mosque,https://www.bproperty.com/en/property/details-1873123.html,7500.0,1873123
"1,260 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Flat for Rent in Mirpur close to City Bank,https://www.bproperty.com/en/property/details-1874714.html,22000.0,1874714
950 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,950 SQ FT flat near Mirpur High School for Rent in Mirpur,https://www.bproperty.com/en/property/details-1874712.html,16000.0,1874712
"1,200 sqft",3,2,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Near City Bank,https://www.bproperty.com/en/property/details-1874675.html,19000.0,1874675
"1,375 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Flat for Rent in Mirpur close to City Bank,https://www.bproperty.com/en/property/details-1874674.html,22000.0,1874674
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,At Mirpur flat for Rent close to Jame Masjid,https://www.bproperty.com/en/property/details-1874663.html,11000.0,1874663
"1,000 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Near Kacha Bazar flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1874662.html,16000.0,1874662
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Visit this apartment for rent covering an area in Mirpur near Cosmo School and College,https://www.bproperty.com/en/property/details-1874722.html,25000.0,1874722
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,Section 12,"This apartment ready for rent at Mirpur, near Cosmo School and College",https://www.bproperty.com/en/property/details-1874725.html,16000.0,1874725
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,"This 650 SQ Ft apartment up for rent in Mirpur, near Cosmo School and College",https://www.bproperty.com/en/property/details-1874396.html,14000.0,1874396
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Visit This Apartment For Rent Of 650 Sq Ft In Mirpur Near Pallabi Police Station,https://www.bproperty.com/en/property/details-1874070.html,10000.0,1874070
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft Flat For Rent In Mirpur Near City Bank,https://www.bproperty.com/en/property/details-1874288.html,15500.0,1874288
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Near Kacha Bazar 650 SQ FT flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1874283.html,13500.0,1874283
800 sqft,2,2,Apartment,Dhaka,Mirpur,Dakkhin Paikpara,800 SQ FT flat for Rent in Mirpur near High School,https://www.bproperty.com/en/property/details-1874169.html,11000.0,1874169
700 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,2 Bedrooms Fine Flat Is Now For Rent Which Is In Jamtola Near Haji Mosjid A-baitul Haram,https://www.bproperty.com/en/property/details-1873515.html,10500.0,1873515
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 1,"650 SQ FT flat for Rent in Mirpur, Block G close to Prince Bazar",https://www.bproperty.com/en/property/details-1874102.html,11700.0,1874102
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 SQ FT flat for Rent in Mirpur close to City Bank,https://www.bproperty.com/en/property/details-1873977.html,10500.0,1873977
"2,200 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 Sq Ft Apartment For Rent In Mirpur Nearby Jame Masjid,https://www.bproperty.com/en/property/details-1867938.html,35000.0,1867938
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Near Jame Masjid 2200 Sq Ft Flat For Rent In Mirpur,https://www.bproperty.com/en/property/details-1867933.html,35000.0,1867933
650 sqft,2,1,Apartment,Dhaka,Mirpur,East Kazipara,650 SQ FT flat for rent in Mirpur near Senpara Jame Masjid,https://www.bproperty.com/en/property/details-1872993.html,10500.0,1872993
900 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Flat For Rent In Pallabi Near Baitul Ibada Mosjid,https://www.bproperty.com/en/property/details-1873288.html,11500.0,1873288
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Section 1,1200 SQ FT flat near Prince Bazar for Rent in Mirpur,https://www.bproperty.com/en/property/details-1872665.html,20000.0,1872665
"2,300 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment For Rent In Mirpur, Near Mosque",https://www.bproperty.com/en/property/details-1872126.html,30000.0,1872126
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft Moderate Apartment For Rent In Mirpur Section 12.,https://www.bproperty.com/en/property/details-1871976.html,10000.0,1871976
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Flat Near City Bank For Rent In Mirpur,https://www.bproperty.com/en/property/details-1871997.html,10000.0,1871997
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,A 650 SQ FT apartment is waiting for rent at Mirpur nearby Mirpur Adhunik Hospital And Diagnostic Center.,https://www.bproperty.com/en/property/details-1871975.html,10000.0,1871975
"1,600 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,A 1600 SQ Ft apartment is up for rent in Mirpur DOHS near to Mirpur DOHS Mosque 3,https://www.bproperty.com/en/property/details-1871323.html,40000.0,1871323
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT flat near Jame Masjid for Rent in Mirpur,https://www.bproperty.com/en/property/details-1871392.html,30000.0,1871392
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,West Shewrapara,"1150 Sq Ft Flat Can Be Found In Shewrapara For Rent, Near Shewrapara Central Mosjid",https://www.bproperty.com/en/property/details-1871460.html,13000.0,1871460
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Choose Your Destination At 2200 Sq Ft Flat Which Is Available For Rent In Mirpur Dohs Near Mirpur Dohs Mosque 3,https://www.bproperty.com/en/property/details-1869774.html,35000.0,1869774
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 Sq Ft Flat Near Jame Masjid For Rent In Mirpur,https://www.bproperty.com/en/property/details-1871235.html,34000.0,1871235
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Section 10,1000 Sq Ft Flat Near Benaroshi Palli For Rent In Mirpur,https://www.bproperty.com/en/property/details-1870955.html,18275.0,1870955
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Nearby Skinic Dermatology Centre,https://www.bproperty.com/en/property/details-1871155.html,35000.0,1871155
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"700 Sq. Ft. Apartment For Rent Is Located At Mirpur, Near To Harun Mollah Eid-gah Moidan",https://www.bproperty.com/en/property/details-1870808.html,10000.0,1870808
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,West Shewrapara,"1100 SQ FT apartment for rent near East West International School &amp; College, in Mirpur",https://www.bproperty.com/en/property/details-1870843.html,15000.0,1870843
900 sqft,2,3,Apartment,Dhaka,Mirpur,West Shewrapara,At Shewrapara 900 Square feet flat for Rent close to Shewrapara Jame Masjid,https://www.bproperty.com/en/property/details-1870851.html,13000.0,1870851
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,"1250 Sq Ft Apartment For Rent In Mirpur, Near Dutch-bangla Bank Limited First Track",https://www.bproperty.com/en/property/details-1870759.html,17000.0,1870759
"2,200 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Near Jame Masjid 2200 SQ FT flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1869773.html,35000.0,1869773
"2,200 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT Apartment for Rent in Mirpur nearby Jame Masjid,https://www.bproperty.com/en/property/details-1869772.html,30000.0,1869772
"2,000 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Near Jame Masjid,https://www.bproperty.com/en/property/details-1870076.html,30000.0,1870076
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur Flat For Rent Close To Jame Masjid,https://www.bproperty.com/en/property/details-1870092.html,20000.0,1870092
"1,175 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,For Rental Purpose 1175 Sq Ft Nice Flat Is Now Up For Rent In Mirpur Dohs Near Mirpur Dohs Jame Mosjid,https://www.bproperty.com/en/property/details-1870322.html,25000.0,1870322
550 sqft,2,1,Apartment,Dhaka,Mirpur,East Shewrapara,550 Sq Ft Apartment For Rent Is All Set For You To Settle In East Shewrapara Close To Ab Bank Limited,https://www.bproperty.com/en/property/details-1870190.html,8000.0,1870190
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 SQ FT apartment for rent in Mirpur DOHS, near mosque",https://www.bproperty.com/en/property/details-1869781.html,35000.0,1869781
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"An Apartment For Rent In Mirpur Section 12, Near Cosmo School And College (main Campus)",https://www.bproperty.com/en/property/details-1869815.html,14000.0,1869815
"1,265 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,"1265 SQ FT apartment for rent in Mirpur Section 12, near Muslim Aid Insitute of Techonogy MAIT",https://www.bproperty.com/en/property/details-1869810.html,22000.0,1869810
"1,228 sqft",3,3,Apartment,Dhaka,Mirpur,Monipur,Visit This Apartment For Rent Covering An Area Of 1228 Sq Ft In Monipur Near Shat Tara Jame Mosjid,https://www.bproperty.com/en/property/details-1870045.html,20000.0,1870045
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,1100 Sq Ft Flat For Rent In Mirpur Close To Jame Masjid,https://www.bproperty.com/en/property/details-1870112.html,25000.0,1870112
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq. Ft. apartment for rent is located at Mirpur, near to Rashid Adorsho Uccho Biddaloy",https://www.bproperty.com/en/property/details-1868936.html,10500.0,1868936
800 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Ready Flat Is Now For Rent In Pallabi Nearby Juvenile English Medium School,https://www.bproperty.com/en/property/details-1869037.html,15000.0,1869037
"1,150 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,Ready Flat 1150 Sq Ft Is Now For Rent In Mirpur Dohs Nearby Durga Temple In The Universal Kalasi,https://www.bproperty.com/en/property/details-1868393.html,24000.0,1868393
"2,150 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2150 Sq Ft Flat For Rent In Mirpur Dohs Near Baitul Aman Mosjid,https://www.bproperty.com/en/property/details-1868399.html,34000.0,1868399
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 SQ FT apartment for rent in Mirpur DOHS, near Shagufta",https://www.bproperty.com/en/property/details-1867892.html,40000.0,1867892
"2,050 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,For Rental Purpose 2050 Sq Ft Nice Flat Is Now Up For Rent In Mirpur Dohs Near Durga Temple In The Universal Kalasi,https://www.bproperty.com/en/property/details-1867948.html,35000.0,1867948
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Ready Flat Is Now For Rent In Mirpur Dohs Nearby Bank Asia Limited Atm,https://www.bproperty.com/en/property/details-1867949.html,50000.0,1867949
750 sqft,3,2,Apartment,Dhaka,Mirpur,Section 11,750 SQ FT Apartment for Rent in Mirpur nearby Brac Bank,https://www.bproperty.com/en/property/details-1867254.html,13000.0,1867254
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,650 SQ FT flat near Brac Bank for Rent in Mirpur,https://www.bproperty.com/en/property/details-1867229.html,11000.0,1867229
725 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,725 SQ FT flat for Rent in Mirpur near City Bank,https://www.bproperty.com/en/property/details-1867049.html,11000.0,1867049
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,At Kazipara 650 Square feet flat for Rent close to Kazipara Jame Masjid,https://www.bproperty.com/en/property/details-1867014.html,9500.0,1867014
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,"Create Your New Home In A 700 Sq Ft Flat For Rent In Mirpur, Near Mirpur Ideal School",https://www.bproperty.com/en/property/details-1867098.html,10000.0,1867098
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1250 SQ FT flat for Rent in Mirpur near City Bank,https://www.bproperty.com/en/property/details-1866838.html,18000.0,1866838
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,700 SQ FT flat for Rent in Mirpur close to City Bank,https://www.bproperty.com/en/property/details-1866857.html,10000.0,1866857
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1300 Sq Ft Flat For Rent In Mirpur Near Al-arafah Islami Bank Limited,https://www.bproperty.com/en/property/details-1866717.html,25000.0,1866717
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft And 2 Bedroom Decent House Is Up For Rent In Mirpur Section 12.,https://www.bproperty.com/en/property/details-1866632.html,11000.0,1866632
"1,117 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment of 1117 SQ FT for rent in Mirpur DOHS, near Shagufta",https://www.bproperty.com/en/property/details-1866547.html,30000.0,1866547
"1,117 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment of 1117 SQ FT for rent in Mirpur DOHS, near Shagufta",https://www.bproperty.com/en/property/details-1866535.html,24000.0,1866535
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 SQ FT apartment for rent in Mirpur DOHS, near Shagufta",https://www.bproperty.com/en/property/details-1866601.html,32000.0,1866601
"1,100 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment of 1100 SQ FT for rent in Mirpur DOHS, near Shagufta",https://www.bproperty.com/en/property/details-1866469.html,20000.0,1866469
675 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Visit This Flat For Rent Covering An Area Of 675 Sq Ft In West Kazipara Nearby Exim Bank And Hospital,https://www.bproperty.com/en/property/details-1866364.html,10500.0,1866364
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 11,"Apartment of 1250 SQ FT for rent in Mirpur Section 11, near Milk Vita Co-Operative Market",https://www.bproperty.com/en/property/details-1866268.html,20000.0,1866268
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,See this 1100 SQ FT apartment which is up for rent in Mirpur DOHS near Pharma Aid,https://www.bproperty.com/en/property/details-1866332.html,21000.0,1866332
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 11,"Apartment For Rent In Mirpur Section 11, Near Muslim Aid Insitute Of Techonogy Mait",https://www.bproperty.com/en/property/details-1866173.html,12000.0,1866173
"2,250 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment For Rent Includes 2250 Sq Ft At Mirpur Dohs, Near Baitul Aman Mosjid",https://www.bproperty.com/en/property/details-1864669.html,30000.0,1864669
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,"Close to Rupnagar R/A, an apartment of 1000 SQ FT for rent is available in Mirpur",https://www.bproperty.com/en/property/details-1865592.html,12500.0,1865592
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,Near Salimuddin Market flat for rent in Mirpur,https://www.bproperty.com/en/property/details-1864286.html,15000.0,1864286
"1,220 sqft",3,3,Apartment,Dhaka,Mirpur,Section 6,"An Apartment Is Ready For Rent At Mirpur, Near Mirpur Adarsha Biddyaniketon School",https://www.bproperty.com/en/property/details-1865335.html,26500.0,1865335
"2,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2100 Sq Ft Apartment Is Up For Rent In Mirpur Dohs, Near Pharma Aid",https://www.bproperty.com/en/property/details-1865067.html,30000.0,1865067
"2,100 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2100 SQ FT apartment for rent in Mirpur DOHS, near Mirpur DOHS Central Mosque",https://www.bproperty.com/en/property/details-1865071.html,30000.0,1865071
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"650 Sq Ft Apartment For Rent In Mirpur, Near Government Unani And Ayurvedic Medical College",https://www.bproperty.com/en/property/details-1865020.html,8000.0,1865020
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"650 SQ FT apartment for rent in Mirpur, near Government Unani and Ayurvedic Medical College",https://www.bproperty.com/en/property/details-1865019.html,8000.0,1865019
"1,200 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,1200 Sq Ft Flat For Rent In Mirpur Dohs Near Baitul Aman Mosjid,https://www.bproperty.com/en/property/details-1864685.html,25000.0,1864685
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Baitul Aman Mosjid,https://www.bproperty.com/en/property/details-1864682.html,40000.0,1864682
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 SQ FT apartment for rent in Mirpur Section 12, near Mirpur Adhunik Hospital And Diagnostic Center",https://www.bproperty.com/en/property/details-1864661.html,10000.0,1864661
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,A 650 SQ FT apartment is waiting for rent at Mirpur nearby Shaheed Abu Taleb High School,https://www.bproperty.com/en/property/details-1863899.html,13000.0,1863899
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"650 SQ FT apartment for rent in Mirpur Section 10, near City Corporation Market",https://www.bproperty.com/en/property/details-1864272.html,12000.0,1864272
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"700 SQ FT apartment for rent in Mirpur Section 12, near Kazi Office, Pallabi, Mirpur, Dhaka",https://www.bproperty.com/en/property/details-1864181.html,15000.0,1864181
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Visit This Apartment For Rent In Mirpur Near Baitus Sujudh Jame Mosjid,https://www.bproperty.com/en/property/details-1864415.html,11500.0,1864415
